row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Wyoming..................................................,4,2,2,0,0,2,141,130,50,50,0,0,80,9
Mountain..............................................,111,53,48,5,0,58,5526,4862,2311,2012,267,32,2551,2167
Connecticut..............................................,39,25,23,2,0,14,1943,1715,1006,852,154,0,709,1311
Maine........................................................,6,1,1,0,0,5,297,262,84,84,0,0,178,20
Massachusetts............................................,68,48,43,3,2,20,3447,3165,1787,1671,82,34,1378,2265
New Hampshire........................................,7,4,4,0,0,3,296,259,125,125,0,0,134,130
Rhode Island............................................,8,5,4,0,1,3,253,232,108,86,0,22,124,93
Vermont....................................................,5,4,3,1,0,1,294,243,147,133,14,0,96,260
New England........................................,133,87,78,6,3,46,6530,5876,3257,2951,250,56,2619,4079
Puerto Rico................................................,39,26,19,2,5,13,1977,1679,957,689,88,180,722,940
Virgin Islands............................................,10,9,3,0,6,1,477,393,360,117,0,243,33,470
Outlying Areas....................................,49,35,22,2,11,14,2454,2072,1317,806,88,423,755,1410
Alaska........................................................,17,11,11,0,0,6,320,268,132,132,0,0,136,97
American Samoa......................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California..................................................,266,150,136,6,8,116,19956,17745,10079,7933,552,1594,7666,11189
Federated States of Micronesia................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guam........................................................,1,1,1,0,0,0,908,750,398,398,0,0,352,908
Hawaii......................................................,23,17,13,4,0,6,910,789,496,384,112,0,293,689
Marshall Islands........................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands..........................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon......................................................,51,33,30,3,0,18,2969,2687,1603,1488,89,26,1084,1916
Palau..........................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington..............................................,73,44,38,5,1,29,4858,4001,2168,2069,86,13,1833,3122
Pacific..................................................,431,256,229,18,9,175,29921,26240,14876,12404,839,1633,11364,17921
