row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Wood Product Manufacturing..................,26,8,8,0,0,18,1689,1662,680,680,0,0,982,367
Paper Manufacturing................................,30,13,11,2,0,17,3151,2816,1061,785,272,4,1755,543
Printing and Related Support Activities....,24,13,10,0,3,11,1644,1508,743,673,0,70,765,655
Petroleum and Coal Products,,,,,,,,,,,,,,
Manufacturing..........................................,21,11,11,0,0,10,964,1199,839,837,2,0,360,734
Chemical Manufacturing..........................,37,17,17,0,0,20,2006,1908,853,840,0,13,1055,615
Plastics and Rubber Products Manufacturing..........................................,28,10,8,2,0,18,2792,2661,1204,1126,78,0,1457,1363
Nonmetallic Mineral Product Manufacturing..........................................,41,12,11,0,1,29,1815,1681,511,498,0,13,1170,204
32-Manufacturing................................,207,84,76,4,4,123,14061,13435,5891,5439,352,100,7544,4481
Primary Metal Manufacturing..................,43,20,19,0,1,23,2533,2341,1113,1085,0,28,1228,1220
Fabricated Metal Product Manufacturing,64,28,28,0,0,36,3814,3536,1423,1423,0,0,2113,1143
Machinery Manufacturing........................,26,15,15,0,0,11,2149,2004,1104,1103,0,1,900,1386
Computer and Electronic Product Manufacturing..........................................,5,2,2,0,0,3,419,376,130,130,0,0,246,30
"Electrical Equipment, Appliance and Component Manufacturing......................",29,11,11,0,0,18,2211,2049,516,516,0,0,1533,237
Transportation Equipment Manufacturing,67,32,27,1,4,35,13400,12650,5826,5049,4,773,6824,3328
Furniture and Related Product Manufacturing..........................................,19,10,10,0,0,9,1241,1112,454,454,0,0,658,423
Miscellaneous Manufacturing..................,46,16,16,0,0,30,4617,4324,1836,1748,53,35,2488,1699
33-Manufacturing................................,299,134,128,1,5,165,30384,28392,12402,11508,57,837,15990,9466
"Wholesale Trade, Durable Goods............",57,23,22,1,0,34,2989,2709,1280,1176,86,18,1429,812
Wholesale Trade Nondurable Goods......,75,28,26,2,0,47,4891,4267,1545,1517,28,0,2722,783
Wholesale Trade..................................,132,51,48,3,0,81,7880,6976,2825,2693,114,18,4151,1595
