row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Kansas........................................,2,1,1,0,0,1,170,163,78,67,11,0,85,125
Minnesota...................................,13,7,1,6,0,6,796,673,368,79,289,0,305,586
Missouri.....................................,10,3,2,1,0,7,1561,1275,888,263,625,0,387,1206
Nebraska.....................................,1,1,0,1,0,0,131,124,75,0,75,0,49,131
North Dakota..............................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota..............................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West North Central...............,31,12,4,8,0,19,2735,2304,1420,409,1011,0,884,2048
Arkansas.....................................,4,3,1,2,0,1,159,179,114,14,100,0,65,125
Louisiana....................................,3,1,1,0,0,2,118,109,52,43,0,9,57,80
Oklahoma...................................,2,1,1,0,0,1,32,32,15,15,0,0,17,26
Texas..........................................,7,2,1,1,0,5,272,230,81,46,35,0,149,38
West South Central...............,16,7,4,3,0,9,581,550,262,118,135,9,288,269
"Total, all States and areas......",300,131,48,79,4,169,22226,18408,10475,5278,5014,183,7933,14190
