row_label,col_1,col_2
Subsections of Sec. 8(a): Total cases....................,23036,100.0
8(a)(1)....................................................................,3742,16.2
8(a)(1)(2)..............................................................,154,0.7
8(a)(1)(3)..............................................................,8279,35.9
8(a)(1)(4)..............................................................,168,0.7
8(a)(1)(5)..............................................................,7874,34.2
8(a)(1)(2)(3)..........................................................,103,0.4
8(a)(1)(2)(4)..........................................................,5,0
8(a)(1)(2)(5)..........................................................,96,0.4
8(a)(1)(3)(4)..........................................................,453,2.0
8(a)(1)(3)(5)..........................................................,1928,8.4
8(a)(1)(4)(5)..........................................................,23,0.1
8(a)(1)(2)(3)(4)......................................................,13,0.1
8(a)(1)(2)(3)(5)......................................................,62,0.3
8(a)(1)(2)(4)(5)......................................................,5,0
8(a)(1)(3)(4)(5)......................................................,113,0.5
8(a)(1)(2)(3)(4)(5)................................................,18,0.1
1,1,1
8(a)(1)....................................................................,23036,100.0
8(a)(2)....................................................................,456,2.0
8(a)(3)....................................................................,10969,47.6
8(a)(4)....................................................................,798,3.5
8(a)(5)....................................................................,10119,43.9
B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b)
Subsections of Sec. 8(b): Total cases....................,7073,100.0
8(b)(1)..................................................................,5240,74.1
8(b)(2)..................................................................,84,1.2
8(b)(3)..................................................................,387,5.5
8(b)(4)..................................................................,688,9.7
8(b)(7)..................................................................,118,1.7
8(b)(1)(2)..............................................................,431,6.1
8(b)(1)(3)..............................................................,81,1.1
8(b)(1)(5)..............................................................,1,0
