row_label,col_1,col_2
A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a)
Subsections of Sec. 8(a):,,
Totalcases………………………………………..,21063,100.0
8(a)(1)……………………………………………….…...,3929,18.7
8(a)(1)(2)………………………………………………...,211,1.0
8(a)(1)(3)………………………………………………...,7444,35.3
8(a)(1)(4)………………………………………………...,135,0.6
8(a)(1)(5)………………………………………………...,6594,31.3
8(a)(1)(2)(3)……………………………………………..,129,0.6
8(a)(1)(2)(4)……………………………………………..,4,0.0
8(a)(1)(2)(5)……………………………………………..,106,0.5
8(a)(1)(3)(4)……………………………………………..,462,2.2
8(a)(1)(3)(5)……………………………………………..,1827,8.7
8(a)(1)(4)(5)……………………………………………..,21,0.1
8(a)(1)(2)(3)(4)…………………………………………..,14,0.1
8(a)(1)(2)(3)(5)…………………………………………..,60,0.3
8(a)(1)(2)(4)(5)…………………………………………..,4,0.0
8(a)(1)(3)(4)(5)…………………………………………..,97,0.5
8(a)(1)(2)(3)(4)(5)……………………………………….,25,0.1
1,1,1
8(a)(1)……………………………………………….…...,21063,100.0
8(a)(2)……………………………………………….…...,553,2.6
8(a)(3)……………………………………………….…...,10061,47.8
8(a)(4)……………………………………………….…...,762,3.6
8(a)(5)……………………………………………….…...,8731,41.5
B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b)
Subsections of Sec. 8(b):,,
Totalcases………………………………………..,6159,100.0
8(b)(1)……………………………………………….…...,4510,73.2
8(b)(2)……………………………………………….…...,26,0.4
8(b)(3)……………………………………………….…...,194,3.1
8(b)(4)……………………………………………….…...,616,10.0
8(b)(5)……………………………………………….…...,2,0.0
8(b)(6)……………………………………………….…...,11,0.2
8(b)(7)…………………………………………………...,80,1.3
8(b)(1)(2)………………………………………………...,600,9.7
8(b)(1)(3)………………………………………………...,217,3.5
8(b)(1)(5)………………………………………………...,2,0.0
8(b)(1)(6)………………………………………………...,23,0.4
8(b)(2)(3)……………………………………….…….....,8,0.1
8(b)(3)(6)………………………………………………..,1,0.0
8(b)(5)(6)………………………………………………..,1,0.0
8(b)(1)(2)(3)……………………………………………..,30,0.5
8(b)(1)(2)(5)…………………………………………..,0,0.0
8(b)(1)(2)(6)…………………………………………..,1,0.0
8(b)(1)(3)(5)……………………………………….…....,2,0.0
8(b)(2)(3)(6)……………………………………………,1,0.0
8(b)(1)(2)(3)(5)…………………………………………,0,0.0
8(b)(1)(2)(3)(6)…………………………………………,1,0.0
8(b)(2)(3)(5)(6)…………………………………………,0,0.0
8(b)(1)(2)(3)(5)(6)………………………………………,0,0.0
