row_label,col_1,col_2
"Worthington Pump & Machinery Corp., Moore Steam Turbine Division",44,779
Wright Aeronautical Corp,45,1104
Wyoming Valley Paper Mill,49,54
"Yale & Towne Mfg. Co., The",44,1259
"Yale. & Towne Mfg. Co., The",47,1044
"Young, L. A., Spring & Wire Corp",48,943
"Youngstown Sheet & Tube Co., Indiana Harbor Plant",47,391
Zenith Optical Co,48,1283
Zimmer-Thompson Corp,50,448
Zion Cooperative Mercantile Institution,42,660
"Zurn, J. A., Mfg. Co",48,100
B. Representation Cases Decided on the Basis of a Stipulated Election or Pay-Roll Check,B. Representation Cases Decided on the Basis of a Stipulated Election or Pay-Roll Check,B. Representation Cases Decided on the Basis of a Stipulated Election or Pay-Roll Check
"Allied Chemical & Dye Corp., Barrett Division",44,62
Allied Oil Corp. of Illinois,(1),
"American Bridge Co., Elmira Heights, N. Y",,
"American Bridge Co., Pittsburgh, Pa",42,1129
"Americah Bridge Co., Ambridge, Pa",,
"American Bridge Co., Pittsburgh, Pa",44,999
American Hide & Leather Co,44,162
American Rolling Mill Co,,
"American Steel & Wire Co., Cleveland, Ohio",42,1194
"American Steel & Wire Co., Waukegan, Ill",44,581
"American Steel & Wire Co., Duluth, Mhin",,
"American Steel & Wire Co., Worcester, Mass",,
"American Steel & Wire Co., DeK,91b, Ill",43,1403
"American Steel & Wire Co., Cleveland, Ohio",43,850
"American Steel & Wire Co., Worcester, Mass",(1),
"American Steel & Wire Co., Cleveland, Ohio",,
"Armour & Co., Downing, Wis",,
"Armour & Co., Pocatello, Idaho",43,657
"Armour & Co., Owensboro, Ky",44,755
"Armour Creameries, Armour & Co",43,260
"Armour Leather Co., Armour & Co. of Delaware",(1),
"Balkan Mining Co., and Pickands, Mather & Co_",(1),
Barber Asphalt Corp,,
Bedford Foundry & Machine Co,,
Bemis Brothers Bag Co,,
Benjamin Electric MI g. Co,,
"Biwabik Mining Co., and Pickands Mather Co_",(1),
