row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Delaware..................................................,16,8,7,1,0,8,421,397,175,160,15,0,222,138
District Of Columbia................................,16,14,7,1,6,2,1280,738,699,80,269,350,39,1267
Florida......................................................,90,43,37,4,2,47,8128,7006,3628,3038,112,478,3378,3836
Georgia......................................................,35,16,15,1,0,19,3479,3015,1140,1061,47,32,1875,558
Maryland..................................................,54,31,17,0,14,23,2708,2193,1134,803,3,328,1059,1252
North Carolina..........................................,17,7,6,1,0,10,732,691,316,250,66,0,375,291
South Carolina..........................................,5,2,1,0,1,3,146,135,55,45,1,9,80,11
Virginia....................................................,35,22,16,6,0,13,1053,864,472,362,98,12,392,649
West Virginia............................................,35,16,15,1,0,19,1600,1477,576,561,15,0,901,430
South Atlantic......................................,303,159,121,15,23,144,19547,16516,8195,6360,626,1209,8321,8432
Iowa..........................................................,41,15,14,1,0,26,2353,2104,886,886,0,0,1218,590
Kansas......................................................,25,16,15,0,1,9,1071,1015,449,438,0,11,566,367
Minnesota..................................................,79,39,33,6,0,40,3601,3168,1406,1343,63,0,1762,1229
Missouri....................................................,91,37,31,6,0,54,7195,6240,2399,1381,139,879,3841,1372
Nebraska....................................................,8,3,3,0,0,5,829,765,417,417,0,0,348,461
North Dakota............................................,11,4,4,0,0,7,427,412,154,154,0,0,258,71
South Dakota............................................,6,4,4,0,0,2,496,423,94,94,0,0,329,52
West North Central..............................,261,118,104,13,1,143,15972,14127,5805,4713,202,890,8322,4142
Arkansas....................................................,17,10,10,0,0,7,1241,1089,551,551,0,0,538,799
Louisiana..................................................,27,14,13,1,0,13,1951,2106,1330,1307,20,3,776,1192
Oklahoma..................................................,15,8,8,0,0,7,2066,1880,634,387,247,0,1246,505
Texas........................................................,66,36,31,3,2,30,6233,5528,2358,2291,53,14,3170,2338
West South Central..............................,125,68,62,4,2,57,11491,10603,4873,4536,320,17,5730,4834
"Total, all States and areas....................",3068,1618,1424,113,81,1450,202909,168217,84716,74574,4276,5866,83501,90098
