row_label,col_1,col_2
Scullin Steel Co,49,405
Semet Solvay Co,49,1241
Seren Tool Works,48,1154
Solvay Process Co,47,1113
Southern Prison Co,46,1268
Southern Wood Preserving Co,45,230
Spalek Engineering Co,45,1272
Spandsco Oil & Royalty Co,42,942
Springfield Machine & Foundry Co,48,974
Standard Knitting Mills,48,148
Standard Oil Co. of New Jersey,43,12
Standard Oil Co. of New Jersey,47,517
"Standard Rice Co., Inc",46,49
Standard Wholesale Co,47,920
"Stuart, A. G., & Idaho Traffic Assn",48,1084
"Superior Lime & Hydrate Co., Inc",46,1299
Superior Olive Products Co,45,869
Tabin Picker & Co,50,928
"Taitel, I., & Sons",45,551
"Tampa Shipbuilding Co., Inc",50,177
"Taube, L. S., & Co",48,1084
Taylor-Colquitt Co. & Mrs Emma LaBoone,47,225
"Texas Co., The, Marine Division",42,593
"Texas-New Mexico-Oklahoma Coaches, Inc",46,343
"Thompson Products, Inc. (West Coast Plant)",46,514
"Tomasello, Antonio",46,375
Trent Broadcasting Corp,50,739
Union Bus Co,45,709
"Union Gas System, Inc",48,1004
"U. S. Cartridge Co., The",47,896
U. S. Plywood Corp,' 49,1106
"United Steel Fabricators, Inc",50,752
Utah Copper Co,47,757
Van Deusen Dress Mfg. Co,45,679
"Verplex Co., Inc",42,472
Virginia Electric & Power Co,44,404
Walgreen Co,44,1200
Wapakoneta Machine Co,47,91
"Waples-Platter Co., Inc",49,1156
Ward Baking Co,49,291
"Warner Gear Co., Borg-Warner Division",44,105
Wayne Works,47,1437
