row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Nebraska....................................................,2,1,1,0,0,1,63,61,41,41,0,0,20,47
North Dakota............................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota............................................,1,0,0,0,0,1,65,59,18,18,0,0,41,0
West North Central..............................,42,14,14,0,0,28,1629,1431,686,674,0,12,745,1010
Arkansas....................................................,3,2,2,0,0,1,279,265,143,143,0,0,122,182
Louisiana..................................................,5,2,2,0,0,3,134,117,49,49,0,0,68,61
Oklahoma..................................................,3,1,1,0,0,2,71,67,31,31,0,0,36,43
Texas........................................................,15,5,5,0,0,10,1609,1366,581,581,0,0,785,643
West South Central..............................,26,10,10,0,0,16,2093,1815,804,804,0,0,1011,929
"Total, all States and areas....................",382,137,130,4,3,245,23722,19757,10126,9162,414,550,9631,13093
