row_label,col_1,col_2,col_3
Hearings completed...........................................................................,66,3,55
Decisions issued after hearing...........................................................,93,4,74
By Regional Directors.................................................................,86,4,67
By Board.....................................................................................,7,0,7
Transferred by Regional Directors for initial decision......................,0,0,0
Review of Regional Directors' decisions:.........................................,,,
Requests for review received............................................................,24,1,22
Withdrawn before request ruled upon...............................................,1,0,1
"Board action on requests ruled upon, total........................................",17,0,17
Granted ...........................................................................................,5,0,5
Denied...............................................................................................,11,0,11
Remanded..........................................................................................,1,0,1
"Withdrawn after request granted, before Board review....................",0,0,0
"Board decision after review, total......................................................",7,0,7
Regional Directors' decisions:..........................................................,,,
Affirmed............................................................................................,5,0,5
Modified............................................................................................,1,0,1
Reversed............................................................................................,1,0,1
