row_label,col_1,col_2
A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a)
Subsections of Sec. 8(a):,,
Total cases •,25809,100.0
8(1X1),4308,16.7
RaX1)(2),251,1.0
8(11)(1X3),99n,38.4
8(a)(1X4),164,0.6
13(s)(1)(5),7790,30.2
8(a)(1X2)(3),166,0.6
8(a)(1X2)(4),4,0.0
8(4X1X2X3),142,0.6
8(aX1X3X4),565,2.2
8(4X1)(3)(3),2192,8.5
8(aX1X4)(3),21,0.1
8(aX1X2X3X4),24,0.1
8(aX1X2)(3)(5),94,0.4
8(a)(1X2)(4)(5),2,0.0
8(aX1X3X4)(5),143,0.6
8(aX1X2X3)(4X5),21,0.1
g(s)(1),25809,100.0
8(s)(2),704,2.7
8(a)(3),13127,50.9
8(aX4),944,3.7
8(aX5),10405,40.3
B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b)
Subsections of Sec. 8(b):,,
Total cases,7563,100.0
8(bX1),5400,71.4
8(b)(2),41,0.5
ii(bX3),187,2.5
11(b)(4),760,10.0
8(b)(5),3,0.0
8(b)(6),4,0.1
13(b)(7),130,1.7
8(b)(1X2),684,9.0
8(bX1X3),272,3.6
8(b)(1X5),8,0.1
8(b)(1X6),9,0.1
10)(2X3),3,0.0
8(bX3X5),2,0.0
8()X1X2X3),50,0.7
8()X1)(2X5),2,0.0
S(bX1X2X6),1,0.0
8(b)(1X3X5),3,0.0
8(b)(1)(2X3)(5),2,0.0
