row_label,col_1,col_2
Total number of cases closed before issuance of complaint,168,100.0
Agreement of the parties-informal settlement,75,44.6
Before 10(k) notice,57,33.9
"After 10(k) notice, before opening of 10(k) hearing",1.8,10.7
"After opening of 10(k) hearing, before issuance of Board decision and determination of dis- pute",0,0.0
Compliance with Board decision and determination of dispute,1,0.6
Withdrawal,54,32.1
Before 10(k) notice,48,28.6
"After 10(k) notice, before opening of 10(k) hearing",4,2.4
"After opening of 10(k) hearing, before issuance of Board decision and determination of dis- pute",0,0.0
After Board decision and determination of dispute,2,1.2
Dismissal,38,22.6
Before 10(k) notice,34,20.2
"After 10(k) notice, before opening of 10(k) hearing",4,2.4
"After opening of 10(k) hearing, before issuance of Board decision and determination of dis- pute",0,0.0
By Board decision and determination of dispute,0,0.0
