row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Illinois......................................................,171,82,77,3,2,89,11589,9944,4514,4021,384,109,5430,3473
Indiana......................................................,68,27,26,1,0,41,5927,5325,1981,1958,22,1,3344,866
Michigan..................................................,170,84,77,4,3,86,17016,13551,6996,6492,138,366,6555,8952
Ohio..........................................................,167,84,84,0,0,83,16653,14274,6751,6680,28,43,7523,7639
Wisconsin..................................................,66,27,26,1,0,39,3515,3219,1396,1337,59,0,1823,928
East North Central................................,642,304,290,9,5,338,54700,46313,21638,20488,631,519,24675,21858
Alabama....................................................,29,14,11,3,0,15,3366,3136,1459,1049,410,0,1677,1842
Kentucky..................................................,38,12,12,0,0,26,2905,2540,1087,1019,68,0,1453,1064
Mississippi................................................,33,17,17,0,0,16,2384,2225,1021,1021,0,0,1204,777
Tennessee..................................................,44,25,21,4,0,19,4044,3621,1805,1754,51,0,1816,1940
East South Central................................,144,68,61,7,0,76,12699,11522,5372,4843,529,0,6150,5623
New Jersey................................................,149,81,74,4,3,68,11103,9057,5002,4148,147,707,4055,5061
New York..................................................,312,198,160,9,29,114,25280,23042,12396,10323,468,1605,10646,15653
Pennsylvania............................................,205,87,77,8,2,118,16807,15100,7179,6071,838,270,7921,5332
Middle Atlantic....................................,666,366,311,21,34,300,53190,47199,24577,20542,1453,2582,22622,26046
Arizona......................................................,30,15,13,2,0,15,2110,1660,896,829,67,0,764,1128
Colorado....................................................,44,24,22,2,0,20,1500,1289,751,640,111,0,538,959
Idaho..........................................................,5,2,0,1,1,3,170,143,118,28,7,83,25,156
Montana....................................................,19,13,12,1,0,6,526,450,269,269,0,0,181,315
Nevada......................................................,42,23,20,3,0,19,3494,2992,1739,1642,97,0,1253,2155
New Mexico..............................................,12,5,5,0,0,7,740,670,350,350,0,0,320,431
Utah..........................................................,12,8,8,0,0,4,839,889,568,568,0,0,321,676
Wyoming..................................................,7,2,2,0,0,5,409,396,164,164,0,0,232,77
Mountain..............................................,171,92,82,9,1,79,9788,8489,4855,4490,282,83,3634,5897
Connecticut..............................................,51,23,23,0,0,28,3612,3157,1519,1519,0,0,1638,1977
Maine........................................................,7,2,2,0,0,5,473,441,209,209,0,0,232,27
Massachusetts............................................,76,42,39,2,1,34,4509,3704,1988,1795,180,13,1716,2550
New Hampshire........................................,8,5,4,0,1,3,357,307,108,100,0,8,199,34
Rhode Island............................................,14,6,5,1,0,8,757,674,349,334,15,0,325,417
Vermont....................................................,7,3,2,1,0,4,801,759,336,282,54,0,423,125
New England........................................,163,81,75,4,2,82,10509,9042,4509,4239,249,21,4533,5130
