row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Delaware………………………………..,15,4,4,0,0,11,703,606,238,238,0,0,368,181
Maryland………………………………..,54,28,26,0,2,26,2635,2224,1094,1078,0,16,1130,1231
District ofColumbia……………………,12,9,5,0,4,3,1495,973,559,329,0,230,414,991
Virginia…………………………………,50,26,20,1,5,24,3216,2880,1264,990,145,129,1616,1057
West Virginia…………………………..,40,19,16,2,1,21,3245,3004,1587,1388,183,16,1417,2131
North Carolina………………………….,22,9,9,0,0,13,6047,5049,3379,3368,11,0,1670,3243
South Carolina………………………….,10,3,3,0,0,7,1855,1726,686,482,0,204,1040,240
Georgia………………………………….,43,19,17,0,2,24,3415,2755,1185,1148,0,37,1570,1263
Florida…………………………………..,80,47,44,0,3,33,8714,8392,3861,3252,0,609,4531,3101
South Atlantic……………………,326,164,144,3,17,162,31325,27609,13853,12273,339,1241,13756,13438
Kentucky………………………………..,47,27,23,3,1,20,3635,3360,1713,1597,113,3,1647,1582
Tennessee……………………………….,35,14,11,1,2,21,4873,4565,1771,1754,6,11,2794,1354
Alabama………………………………...,34,13,13,0,0,21,3191,2934,1205,1173,25,7,1729,980
Mississippi……………………………...,20,7,6,1,0,13,3445,3130,1394,1381,13,0,1736,592
East South Central………………..,136,61,53,5,3,75,15144,13989,6083,5905,157,21,7906,4508
Arkansas………………………………..,17,6,5,0,1,11,2547,2290,1022,871,0,151,1268,897
Louisiana………………………………..,22,12,11,0,1,10,1697,1287,752,652,0,100,535,1145
Oklahoma……………………………….,17,4,4,0,0,13,742,691,278,278,0,0,413,137
Texas……………………………………,64,33,32,0,1,31,5289,4372,2191,2086,80,25,2181,2591
West South Central………………,120,55,52,0,3,65,10275,8640,4243,3887,80,276,4397,4770
Montana………………………………..,16,9,9,0,0,7,379,324,178,174,4,0,146,203
Idaho……………………………………,4,2,1,0,1,2,203,192,99,93,0,6,93,173
Wyoming……………………………….,2,1,1,0,0,1,17,17,8,8,0,0,9,13
Colorado………………………………..,17,8,8,0,0,9,781,684,356,356,0,0,328,312
NewMexico…………………………….,19,12,11,0,1,7,1089,973,490,475,0,15,483,401
Arizona………………………………….,21,8,8,0,0,13,1693,1444,711,711,0,0,733,1201
Utah…………………………………….. Nevada………………………………….,9 49,4,3,1,0,5,347,329,184,158,26,0,"145 1,797","137 2,039"
,,28,28,0,0,21,4374,3759,1962,1962,0,0,,
