row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Illinois......................................................,152,73,67,5,1,79,8802,7783,4115,3488,598,29,3668,3521
Indiana......................................................,41,21,19,2,0,20,2697,2413,1228,1134,94,0,1185,1209
Michigan..................................................,124,61,57,3,1,63,6437,5443,2881,2653,166,62,2562,3069
Ohio..........................................................,128,72,68,3,1,56,6556,5674,2942,2864,69,9,2732,2896
Wisconsin..................................................,47,21,21,0,0,26,1783,1364,646,598,43,5,718,985
East North Central................................,492,248,232,13,3,244,26275,22677,11812,10737,970,105,10865,11680
Alabama....................................................,24,19,17,2,0,5,1086,1124,799,479,320,0,325,878
Kentucky..................................................,26,12,12,0,0,14,2157,1867,772,772,0,0,1095,465
Mississippi................................................,11,6,6,0,0,5,2110,1949,478,466,0,12,1471,285
Tennessee..................................................,21,10,7,3,0,11,2428,2166,1467,1163,127,177,699,1366
East South Central................................,82,47,42,5,0,35,7781,7106,3516,2880,447,189,3590,2994
New Jersey................................................,139,87,71,11,5,52,10022,7954,4462,3303,668,491,3492,5254
New York..................................................,314,200,169,10,21,114,18241,13781,7634,6760,239,635,6147,9190
Pennsylvania............................................,165,85,79,0,6,80,9759,8057,4226,3512,53,661,3831,3700
Middle Atlantic....................................,618,372,319,21,32,246,38022,29792,16322,13575,960,1787,13470,18144
Arizona......................................................,25,15,14,1,0,10,1646,1493,761,706,55,0,732,396
Colorado....................................................,33,16,13,2,1,17,1178,1114,526,411,86,29,588,432
Idaho..........................................................,14,5,5,0,0,9,394,342,114,114,0,0,228,19
Montana....................................................,13,2,1,0,1,11,212,187,70,61,0,9,117,25
Nevada......................................................,23,11,10,1,0,12,2110,1538,841,780,61,0,697,1289
New Mexico..............................................,20,8,7,1,0,12,1050,856,389,325,64,0,467,467
Utah..........................................................,6,5,4,0,1,1,58,69,46,37,0,9,23,37
Wyoming..................................................,7,4,4,0,0,3,308,305,114,114,0,0,191,14
Mountain..............................................,141,66,58,5,3,75,6956,5904,2861,2548,266,47,3043,2679
Connecticut..............................................,42,24,20,1,3,18,2306,1969,1325,929,12,384,644,1578
Maine........................................................,7,4,2,1,1,3,381,355,160,137,15,8,195,67
