row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
NewMexico…………………………….,1,0,0,0,0,1,39,34,14,14,0,0,20,0
Arizona………………………………….,4,2,2,0,0,2,72,54,28,28,0,0,26,59
Utah……………………………………..,1,0,0,0,0,1,114,114,33,33,0,0,81,0
Nevada………………………………….,2,0,0,0,0,2,34,33,14,14,0,0,19,0
Mountain…………………………,15,5,5,0,0,10,561,501,260,260,0,0,241,295
Washington…………………………….,17,3,3,0,0,14,956,807,372,372,0,0,435,220
Oregon………………………………….,6,2,2,0,0,4,120,106,48,48,0,0,58,72
California……………………………….,33,13,11,0,2,20,1662,1347,692,570,0,122,655,757
Alaska…………………………………..,3,0,0,0,0,3,165,114,34,34,0,0,80,0
Hawaii…………………………………..,6,1,1,0,0,5,430,359,114,107,0,7,245,9
Guam……………………………………,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific……………………………,65,19,17,0,2,46,3333,2733,1260,1131,0,129,1473,1058
PertoRico………………………………,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VirginIsland……………………………,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OutlyingAreas……………………,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Total, all States and areas ………...",423,135,115,2,18,288,18884,16293,7543,6561,97,885,8750,8246
