row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Illinois......................................................,123,66,61,4,1,57,7167,6363,3378,2790,571,17,2985,2653
Indiana......................................................,33,18,16,2,0,15,2142,1925,885,791,94,0,1040,783
Michigan..................................................,104,56,53,2,1,48,5252,4488,2436,2269,105,62,2052,2721
Ohio..........................................................,107,66,62,3,1,41,5993,5147,2719,2641,69,9,2428,2683
Wisconsin..................................................,29,13,13,0,0,16,675,533,219,171,43,5,314,201
East North Central................................,396,219,205,11,3,177,21229,18456,9637,8662,882,93,8819,9041
Alabama....................................................,23,18,16,2,0,5,1054,1097,783,463,320,0,314,846
Kentucky..................................................,21,9,9,0,0,12,1668,1526,549,549,0,0,977,142
Mississippi................................................,9,5,5,0,0,4,2013,1865,435,423,0,12,1430,222
Tennessee..................................................,13,6,3,3,0,7,1614,1394,918,791,127,0,476,923
East South Central................................,66,38,33,5,0,28,6349,5882,2685,2226,447,12,3197,2133
New Jersey................................................,127,82,67,10,5,45,9466,7514,4152,3048,613,491,3362,4864
New York..................................................,282,189,160,10,19,93,16513,12520,7094,6287,218,589,5426,8370
Pennsylvania............................................,149,78,73,0,5,71,8987,7369,3893,3277,0,616,3476,3405
Middle Atlantic....................................,558,349,300,20,29,209,34966,27403,15139,12612,831,1696,12264,16639
Arizona......................................................,20,14,13,1,0,6,965,876,510,455,55,0,366,382
Colorado....................................................,27,14,11,2,1,13,781,770,360,245,86,29,410,245
Idaho..........................................................,12,5,5,0,0,7,329,309,105,105,0,0,204,19
Montana....................................................,10,2,1,0,1,8,175,153,61,52,0,9,92,25
Nevada......................................................,21,10,9,1,0,11,1899,1373,708,647,61,0,665,1086
New Mexico..............................................,15,7,6,1,0,8,502,439,215,151,64,0,224,200
Utah..........................................................,6,5,4,0,1,1,58,69,46,37,0,9,23,37
Wyoming..................................................,5,4,4,0,0,1,287,285,111,111,0,0,174,14
Mountain..............................................,116,61,53,5,3,55,4996,4274,2116,1803,266,47,2158,2008
Connecticut..............................................,38,23,19,1,3,15,2211,1887,1290,894,12,384,597,1520
Maine........................................................,6,4,2,1,1,2,175,158,74,51,15,8,84,67
Massachusetts............................................,64,38,36,0,2,26,4291,3599,2319,1704,0,615,1280,3120
New Hampshire........................................,13,7,6,0,1,6,450,398,226,161,34,31,172,216
