row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Illinois......................................................,25,14,5,8,1,11,2897,2439,1364,156,1182,26,1075,2652
Indiana......................................................,9,5,4,1,0,4,447,412,264,211,53,0,148,403
Michigan..................................................,21,6,4,2,0,15,1043,769,398,204,194,0,371,689
Ohio..........................................................,22,7,3,3,1,15,893,759,317,155,132,30,442,297
Wisconsin..................................................,14,5,2,3,0,9,591,494,173,41,132,0,321,195
East North Central................................,91,37,18,17,2,54,5871,4873,2516,767,1693,56,2357,4236
Alabama....................................................,3,1,1,0,0,2,99,95,56,56,0,0,39,88
Kentucky..................................................,4,1,0,1,0,3,235,221,105,89,16,0,116,27
Mississippi................................................,1,0,0,0,0,1,10,6,2,2,0,0,4,0
Tennessee..................................................,4,2,1,1,0,2,120,112,58,27,31,0,54,75
East South Central................................,12,4,2,2,0,8,464,434,221,174,47,0,213,190
Puerto Rico................................................,2,1,0,1,0,1,33,31,19,0,19,0,12,18
U.S. Minor Outlying Islands....................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgin Islands............................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Island Areas..........................................,2,1,0,1,0,1,33,31,19,0,19,0,12,18
New Jersey................................................,15,6,2,4,0,9,863,754,326,90,232,4,428,427
New York..................................................,20,3,1,1,1,17,1823,1192,306,96,134,76,886,386
Pennsylvania............................................,30,6,4,2,0,24,1880,1651,733,579,153,1,918,921
Middle Atlantic....................................,65,15,7,7,1,50,4566,3597,1365,765,519,81,2232,1734
Arizona......................................................,4,3,0,3,0,1,349,319,204,5,199,0,115,336
Colorado....................................................,7,1,0,0,1,6,128,123,43,21,2,20,80,15
Idaho..........................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montana....................................................,2,2,1,1,0,0,32,32,17,13,4,0,15,32
Nevada......................................................,3,2,0,2,0,1,166,131,79,3,76,0,52,143
New Mexico..............................................,1,1,0,1,0,0,39,37,21,0,21,0,16,39
